timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1739710933694,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-66,text,true,,454,163,1,1,http://localhost:8080/api/loans/1296,1,0,0
1739710933727,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-67,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,1
1739710933732,2,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-67,text,true,,545,163,1,1,http://localhost:8080/api/books/1813,2,0,0
1739710933734,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-67,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1627,2,0,0
1739710933736,3,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-67,text,true,,2743,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_38,3,0,0
1739710933739,2,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-67,text,true,,700,217,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_5,2,0,0
1739710933741,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-67,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710933743,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-67,text,true,,548,161,1,1,http://localhost:8080/api/users/87,1,0,0
1739710933744,2,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-67,text,true,,451,162,1,1,http://localhost:8080/api/loans/760,2,0,0
1739710933777,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-68,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,1
1739710933783,1,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-68,text,true,,544,163,1,1,http://localhost:8080/api/books/1059,1,0,0
1739710933784,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-68,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1728,2,0,0
1739710933786,2,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-68,text,true,,1836,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_33,2,0,0
1739710933789,2,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-68,text,true,,837,218,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_19,2,0,0
1739710933791,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-68,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710933793,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-68,text,true,,550,162,1,1,http://localhost:8080/api/users/100,1,0,0
1739710933794,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-68,text,true,,451,162,1,1,http://localhost:8080/api/loans/543,1,0,0
1739710933826,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-69,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,1
1739710933832,1,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-69,text,true,,545,163,1,1,http://localhost:8080/api/books/1132,1,0,0
1739710933833,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-69,text,true,,433,217,1,1,http://localhost:8080/api/books/title/테스트%20도서_849,2,0,0
1739710933835,2,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-69,text,true,,3151,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_40,2,0,0
1739710933837,3,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-69,text,true,,967,217,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_2,2,0,0
1739710933840,1,사용자 목록 조회,200,,캐싱 이전이후 검증 5-69,text,true,,12126,158,1,1,http://localhost:8080/api/users,1,0,0
1739710933841,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-69,text,true,,548,161,1,1,http://localhost:8080/api/users/47,1,0,0
1739710933842,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-69,text,true,,451,163,1,1,http://localhost:8080/api/loans/1264,1,0,0
1739710933877,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-70,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710933882,1,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-70,text,true,,544,162,1,1,http://localhost:8080/api/books/655,1,0,0
1739710933883,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-70,text,true,,433,217,1,1,http://localhost:8080/api/books/title/테스트%20도서_764,2,0,0
1739710933885,3,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-70,text,true,,2920,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_75,3,0,0
1739710933888,2,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-70,text,true,,1508,218,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_12,2,0,0
1739710933890,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-70,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710933892,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-70,text,true,,548,161,1,1,http://localhost:8080/api/users/99,1,0,0
1739710933893,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-70,text,true,,454,162,1,1,http://localhost:8080/api/loans/993,1,0,0
1739710933926,6,도서 목록 조회,200,,캐싱 이전이후 검증 5-71,text,true,,1542,158,1,1,http://localhost:8080/api/books,6,0,1
1739710933932,1,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-71,text,true,,545,163,1,1,http://localhost:8080/api/books/1986,1,0,0
1739710933933,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-71,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1743,2,0,0
1739710933935,3,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-71,text,true,,3511,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_24,3,0,0
1739710933938,2,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-71,text,true,,837,218,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_19,2,0,0
1739710933941,1,사용자 목록 조회,200,,캐싱 이전이후 검증 5-71,text,true,,12126,158,1,1,http://localhost:8080/api/users,1,0,0
1739710933942,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-71,text,true,,548,161,1,1,http://localhost:8080/api/users/10,1,0,0
1739710933943,2,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-71,text,true,,454,163,1,1,http://localhost:8080/api/loans/1996,2,0,0
1739710933977,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-72,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,1
1739710933982,1,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-72,text,true,,545,163,1,1,http://localhost:8080/api/books/1367,1,0,0
1739710933983,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-72,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1972,2,0,0
1739710933985,3,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-72,text,true,,2022,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_20,3,0,0
1739710933988,2,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-72,text,true,,970,217,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_4,2,0,0
1739710933990,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-72,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710933992,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-72,text,true,,548,161,1,1,http://localhost:8080/api/users/95,1,0,0
1739710933993,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-72,text,true,,454,163,1,1,http://localhost:8080/api/loans/1010,1,0,0
1739710934027,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-73,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710934032,2,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-73,text,true,,544,162,1,1,http://localhost:8080/api/books/280,2,0,0
1739710934034,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-73,text,true,,433,217,1,1,http://localhost:8080/api/books/title/테스트%20도서_228,2,0,0
1739710934036,2,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-73,text,true,,1341,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_17,2,0,0
1739710934038,3,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-73,text,true,,837,218,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_19,3,0,0
1739710934041,1,사용자 목록 조회,200,,캐싱 이전이후 검증 5-73,text,true,,12126,158,1,1,http://localhost:8080/api/users,1,0,0
1739710934042,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-73,text,true,,548,161,1,1,http://localhost:8080/api/users/25,1,0,0
1739710934043,2,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-73,text,true,,454,163,1,1,http://localhost:8080/api/loans/1423,2,0,0
1739710934077,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-74,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710934082,2,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-74,text,true,,544,162,1,1,http://localhost:8080/api/books/890,2,0,0
1739710934084,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-74,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1629,1,0,0
1739710934086,2,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-74,text,true,,3182,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_30,2,0,0
1739710934088,3,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-74,text,true,,567,218,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_11,3,0,0
1739710934091,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-74,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710934093,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-74,text,true,,548,161,1,1,http://localhost:8080/api/users/40,1,0,0
1739710934094,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-74,text,true,,454,162,1,1,http://localhost:8080/api/loans/799,1,0,0
1739710934127,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-75,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710934132,2,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-75,text,true,,545,163,1,1,http://localhost:8080/api/books/1760,1,0,0
1739710934134,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-75,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1973,1,0,0
1739710934136,7,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-75,text,true,,25783,216,1,1,http://localhost:8080/api/books/author/테스트%20저자_9,7,0,0
1739710934143,3,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-75,text,true,,1123,217,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_8,3,0,0
1739710934146,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-75,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710934148,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-75,text,true,,548,161,1,1,http://localhost:8080/api/users/32,1,0,0
1739710934149,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-75,text,true,,454,163,1,1,http://localhost:8080/api/loans/1362,1,0,0
1739710934178,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-76,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710934183,1,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-76,text,true,,545,163,1,1,http://localhost:8080/api/books/1096,1,0,0
1739710934184,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-76,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1443,2,0,0
1739710934186,3,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-76,text,true,,2948,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_58,3,0,0
1739710934189,2,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-76,text,true,,1521,217,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_9,2,0,0
1739710934191,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-76,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710934193,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-76,text,true,,548,161,1,1,http://localhost:8080/api/users/68,1,0,0
1739710934194,2,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-76,text,true,,454,163,1,1,http://localhost:8080/api/loans/1115,2,0,0
1739710934227,6,도서 목록 조회,200,,캐싱 이전이후 검증 5-77,text,true,,1542,158,1,1,http://localhost:8080/api/books,6,0,1
1739710934233,2,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-77,text,true,,544,162,1,1,http://localhost:8080/api/books/214,2,0,0
1739710934235,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-77,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1621,2,0,0
1739710934237,8,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-77,text,true,,26128,216,1,1,http://localhost:8080/api/books/author/테스트%20저자_6,8,0,0
1739710934245,2,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-77,text,true,,969,217,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_6,2,0,0
1739710934247,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-77,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710934249,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-77,text,true,,548,161,1,1,http://localhost:8080/api/users/76,1,0,0
1739710934250,2,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-77,text,true,,454,163,1,1,http://localhost:8080/api/loans/1721,2,0,0
1739710934278,6,도서 목록 조회,200,,캐싱 이전이후 검증 5-78,text,true,,1542,158,1,1,http://localhost:8080/api/books,6,0,1
1739710934284,2,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-78,text,true,,565,163,1,1,http://localhost:8080/api/books/1155,2,0,0
1739710934286,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-78,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1307,2,0,0
1739710934288,2,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-78,text,true,,3060,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_70,2,0,0
1739710934291,2,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-78,text,true,,970,218,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_13,2,0,0
1739710934293,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-78,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710934295,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-78,text,true,,548,161,1,1,http://localhost:8080/api/users/38,1,0,0
1739710934296,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-78,text,true,,454,162,1,1,http://localhost:8080/api/loans/263,1,0,0
1739710934327,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-79,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710934332,1,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-79,text,true,,544,162,1,1,http://localhost:8080/api/books/771,1,0,0
1739710934334,1,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-79,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1512,1,0,0
1739710934335,3,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-79,text,true,,2920,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_75,3,0,0
1739710934338,6,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-79,text,true,,1097,217,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_7,6,0,0
1739710934344,1,사용자 목록 조회,200,,캐싱 이전이후 검증 5-79,text,true,,12126,158,1,1,http://localhost:8080/api/users,1,0,0
1739710934345,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-79,text,true,,548,161,1,1,http://localhost:8080/api/users/32,1,0,0
1739710934346,2,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-79,text,true,,454,163,1,1,http://localhost:8080/api/loans/1275,2,0,0
1739710934377,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-80,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710934382,1,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-80,text,true,,544,162,1,1,http://localhost:8080/api/books/859,1,0,0
1739710934383,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-80,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1688,2,0,0
1739710934385,3,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-80,text,true,,2404,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_47,3,0,0
1739710934388,3,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-80,text,true,,1242,218,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_17,3,0,0
1739710934391,1,사용자 목록 조회,200,,캐싱 이전이후 검증 5-80,text,true,,12126,158,1,1,http://localhost:8080/api/users,1,0,0
1739710934392,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-80,text,true,,548,161,1,1,http://localhost:8080/api/users/72,1,0,0
1739710934393,2,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-80,text,true,,454,162,1,1,http://localhost:8080/api/loans/995,2,0,0
1739710934427,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-81,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,1
1739710934432,2,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-81,text,true,,545,163,1,1,http://localhost:8080/api/books/1946,2,0,0
1739710934434,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-81,text,true,,433,217,1,1,http://localhost:8080/api/books/title/테스트%20도서_986,2,0,0
1739710934436,2,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-81,text,true,,2837,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_44,2,0,0
1739710934438,3,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-81,text,true,,1097,217,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_7,3,0,0
1739710934441,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-81,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710934443,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-81,text,true,,548,161,1,1,http://localhost:8080/api/users/94,1,0,0
1739710934444,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-81,text,true,,454,163,1,1,http://localhost:8080/api/loans/1808,1,0,0
1739710934477,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-82,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710934482,1,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-82,text,true,,545,163,1,1,http://localhost:8080/api/books/1459,1,0,0
1739710934483,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-82,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1103,2,0,0
1739710934485,7,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-82,text,true,,26807,216,1,1,http://localhost:8080/api/books/author/테스트%20저자_3,7,0,0
1739710934492,3,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-82,text,true,,836,218,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_10,3,0,0
1739710934495,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-82,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710934497,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-82,text,true,,548,161,1,1,http://localhost:8080/api/users/46,0,0,0
1739710934498,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-82,text,true,,454,163,1,1,http://localhost:8080/api/loans/1650,1,0,0
1739710934528,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-83,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710934533,1,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-83,text,true,,545,163,1,1,http://localhost:8080/api/books/1081,1,0,0
1739710934534,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-83,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1765,2,0,0
1739710934536,3,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-83,text,true,,3040,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_31,3,0,0
1739710934539,2,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-83,text,true,,567,218,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_11,2,0,0
1739710934541,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-83,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710934543,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-83,text,true,,548,161,1,1,http://localhost:8080/api/users/11,1,0,0
1739710934544,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-83,text,true,,451,163,1,1,http://localhost:8080/api/loans/1538,1,0,0
1739710934577,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-84,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710934582,2,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-84,text,true,,544,162,1,1,http://localhost:8080/api/books/461,2,0,0
1739710934584,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-84,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1873,2,0,0
1739710934586,2,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-84,text,true,,2220,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_74,2,0,0
1739710934588,3,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-84,text,true,,1108,218,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_18,3,0,0
1739710934591,1,사용자 목록 조회,200,,캐싱 이전이후 검증 5-84,text,true,,12126,158,1,1,http://localhost:8080/api/users,1,0,0
1739710934592,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-84,text,true,,548,161,1,1,http://localhost:8080/api/users/22,1,0,0
1739710934593,2,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-84,text,true,,454,162,1,1,http://localhost:8080/api/loans/891,2,0,0
1739710934627,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-85,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710934633,1,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-85,text,true,,544,162,1,1,http://localhost:8080/api/books/681,1,0,0
1739710934634,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-85,text,true,,433,217,1,1,http://localhost:8080/api/books/title/테스트%20도서_866,2,0,0
1739710934636,3,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-85,text,true,,3306,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_87,3,0,0
1739710934639,3,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-85,text,true,,1242,218,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_17,2,0,0
1739710934642,1,사용자 목록 조회,200,,캐싱 이전이후 검증 5-85,text,true,,12126,158,1,1,http://localhost:8080/api/users,1,0,0
1739710934643,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-85,text,true,,548,161,1,1,http://localhost:8080/api/users/19,1,0,0
1739710934645,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-85,text,true,,451,162,1,1,http://localhost:8080/api/loans/107,1,0,0
1739710934677,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-86,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710934682,1,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-86,text,true,,544,162,1,1,http://localhost:8080/api/books/366,1,0,0
1739710934683,3,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-86,text,true,,2773,216,1,1,http://localhost:8080/api/books/title/테스트%20도서_60,3,0,0
1739710934686,3,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-86,text,true,,2268,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_26,3,0,0
1739710934689,3,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-86,text,true,,1521,217,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_9,3,0,0
1739710934692,2,사용자 목록 조회,200,,캐싱 이전이후 검증 5-86,text,true,,12126,158,1,1,http://localhost:8080/api/users,2,0,0
1739710934694,1,특정 사용자 조회 (랜덤 사용자),200,,캐싱 이전이후 검증 5-86,text,true,,548,161,1,1,http://localhost:8080/api/users/92,1,0,0
1739710934695,1,대출 여부 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-86,text,true,,454,162,1,1,http://localhost:8080/api/loans/738,1,0,0
1739710934727,5,도서 목록 조회,200,,캐싱 이전이후 검증 5-87,text,true,,1542,158,1,1,http://localhost:8080/api/books,5,0,0
1739710934732,2,특정 도서 조회 (랜덤 도서),200,,캐싱 이전이후 검증 5-87,text,true,,544,162,1,1,http://localhost:8080/api/books/734,2,0,0
1739710934734,2,제목으로 도서 검색 (랜덤 제목),200,,캐싱 이전이후 검증 5-87,text,true,,433,218,1,1,http://localhost:8080/api/books/title/테스트%20도서_1502,2,0,0
1739710934736,2,저자명으로 도서 검색 (랜덤 저자명),200,,캐싱 이전이후 검증 5-87,text,true,,3044,217,1,1,http://localhost:8080/api/books/author/테스트%20저자_69,2,0,0
1739710934738,2,도서 태그 필터링 (랜덤 태그),200,,캐싱 이전이후 검증 5-87,text,true,,835,218,1,1,http://localhost:8080/api/books/tag?tag=테스트%20태그_20,2,0,0
